,Sentences_from,Sentences_to,Translated_sentences,BLEU
497,"Element wykonalny uruchamiany poprzez narzędzie memcheck programu Valgrind, mające za zadanie detekcję wycieków pamięci",the executable that is run under valgrind's memcheck tool for memory leak detection,An executable run by Valgrind's memcheck utility to detect memory leaks,0.0
498,Narzędzie filtrujące sygnał i obraz (program demo bazujący na guidata oraz guiqwt),Signal and Image Filtering Tool (demo software based on guidata and guiqwt),Signal and image filtering tool (demo program based on guidata and guiqwt),0.735
499,Program do obróbki i przetwarzana zeskanowanych dokumentów tekstowych,Interactive post-processing tool for scanned pages,Software to process and handle scanned text documents,0.0
500,Generator zadań z matematyki dla szkół francuskich,Generator for math worksheets for french college,Math task generator for French schools,0.0
501,Automatycznie zmieniaj nazwy plików i sortuj je w wybranym porządku,Automatically rename files have them sort in given order,Rename files automatically and sort them in the order you want,0.0
502,Desktopowa aplikacja organizera dla Palm Pilot,Desktop organizer application for the Palm Pilot,Desktop organizer application for Palm Pilot,0.489
503,Program do udostępniania widoku pulpitu zdalnym komputerom,Choose how other users can remotely view your desktop,Software to share desktop view with remote computers,0.0
504,"Określa nazwę pakietu w trybie zgłaszania błędu. Opcjonalne, jeśli użyto opcję --pid (wymuszone, jeśli podano nazwę pakietu jako parametr).",Specify package name in --file-bug mode. This is optional if a --pid is specified. (Implied if package name is given as only argument.),Specifies the name of the package in error reporting mode. Optional if the --pid option is used (forced if package name is given as a parameter).,0.234
505,błąd odczytu (wywołanie z linii %i),read error (called from line %i),read error (call from line %i),0.0
506,Umieszcza ikony aplikacji w panelu pulpitu,Docks any application into system tray,Places application icons on the desktop panel,0.0
507,Pustą kartę przenosi do pustego tymczasowego miejsca,Move a card to an empty temporary slot,Blank card moves to an empty temporary space,0.366
508,Proste środowisko GTK do testowania i wyświetlania danych wiimote,Simple GTK gui to the wiimote to test and display the wiimote data.,A simple GTK environment for testing and displaying wiimote data,0.0
509,Wykonuje zdjęcia przy pomocy kamery internetowej (webcam),Take any picture with your web cam,Takes pictures with a webcam,0.0
510,"-l,--list wypisuje bieżące połączenia każdego z portów","-l,--list list current connections of each port","-l,--list lists the current connections of each port",0.558
511,Zakres rozmiaru okresu od %lu do %lu,Period size range from %lu to %lu,Period size range %lu to %lu,0.0
512,Należy umieścić króla karo obok damy karo.,Place the king of diamonds next to the queen of diamonds.,Place the King of diamonds next to the Queen of diamonds.,1.0
513,Odblokowanie dostępu do haseł oraz innych sekretów,Unlock access to passwords and other secrets,Unlocking access to passwords and other secrets,0.809
514,"-d,--dest addr : zapis pod podany adres (klient:port)","-d,--dest addr : write to given addr (client:port)","-d,--dest addr : write to the specified address (client:port)",0.377
515,Należy umieścić dwójkę kier obok asa kier.,Place the two of hearts next to the ace of hearts.,Place the two of hearts next to the ace of hearts.,1.0
516,Należy przenieść ~a na waleta trefl.,Move ~a onto the jack of clubs.,You should move ~a to the jack of clubs.,0.367
517,Należy przenieść ~a na piątkę karo.,Move ~a onto the five of diamonds.,You should move ~a to the five of diamonds.,0.367
518,Należy umieścić ósemkę pik obok siódemki pik.,Place the eight of spades next to the seven of spades.,The eight of spades should be placed next to the seven of spades.,0.585
519,Aplikacja błyskawicznego otwierania programów i dokumentów,Convenient command and access tool for applications and documents,Instant application to open programs and documents,0.0
520,Tłumaczy słowa lub zdania przy użyciu internetowego serwisu translacyjnego,Translate words or sentences using an online translation service,Translates words or sentences using an online translation service,0.863
521,Programowa analiza i wizualizacja danych symulacji badań atomów,Scientific visualization and analysis software for atomistic simulation data.,Software analysis and visualization of atomic test simulation data,0.0
522,Sparc Audio nie obsługuje formatu %s,Sparc Audio doesn't support %s format...,Sparc Audio does not support the %s format,0.0
523,Należy przenieść ~a na puste prawe miejsce.,Move ~a onto an empty right slot.,Move ~a to the empty right-hand space.,0.0
524,"bufor za mały, nie można go użyć","buffer to small, could not use","buffer too small, can't use it",0.0
525,Narzędzie graficzne do przetwarzania i klasyfikacji retrotranspozonów LTR,A graphical tool for postprocessing and classification of LTR retrotransposons.,A graphical tool for processing and classification of LTR retrotransposons,0.658
526,Interfejs graficzny do wyświetlania strumieni wideo oraz radiowych Shoutcast lub Icecast,Lists audio and video streams from shoutcast and icecast,Graphical interface for displaying Shoutcast or Icecast video and radio streams,0.0
527,Aplikacja do pobierania i zarządzania aplikacjami,Application to get and manage software,Download and manage applications,0.0
528,Zakres rozmiaru bufora od %lu do %lu,Buffer size range from %lu to %lu,Buffer size range %lu to %lu,0.0
529,Należy przenieść ~a na waleta karo.,Move ~a onto the jack of diamonds.,You should move ~a to the jack of diamonds.,0.367
530,Konfigurator demona serwera TCOS oraz użytkowników,Configure TCOS server daemons and users,TCOS server and user daemon configurator,0.0
531,%s nie jest strumieniem mono (%d kanaly/ów),%s is not a mono stream (%d channels),%s is not a mono stream (%d channels),1.0
532,Usuń informacje o używanych plikach i aplikacjach,Delete records of which files and applications were used:,Remove information about used files and applications,0.0
533,Zintegrowane środowisko programistyczne dla Pythona (IDE dla python-3.3),Integrated Development Environment for Python (using Python-3.3),Integrated Development Environment for Python (IDE for python-3.3),0.558
534,Zjadaj pyszne warzywa w ogrodzie (gra przeznaczona dla małych dzieci),Eat the yummy veggies in the garden (game for small kids),Eat yummy vegetables in the garden (game designed for small children),0.3
535,Program do edycji zdjęć i tworzenia grafik rastrowych,painting program to create pixel art and manipulate digital photos,Software for editing photos and creating raster graphics,0.0
536,Należy umieścić siódemkę trefl obok szóstki trefl.,Place the seven of clubs next to the six of clubs.,Place the seven of clubs next to the six of clubs.,1.0
537,Kreator atlasów offline dla aplikacji komórkowych i GPS,create offline-atlases for GPS/cell phone applications,Offline atlas creator for mobile and GPS applications,0.0
538,Rozwijaj oprogramowanie w zintegrowanym środowisku programistycznym,Develop software in an integrated development environment,Develop software in an integrated development environment,1.0
539,Nieustawiona zmienna logiczna %s użyta w wyrażeniu if.,Unset boolean variable %s used in if-expression,Unset Boolean variable %s used in an if statement.,0.608
540,Program do odtwarzania fragmentów plików dźwiękowych ze zmienną prędkością,A tool to play back a piece of music at a different speed or pitch,Program to play fragments of audio files at variable speed,0.0
541,Należy przenieść ~a na szóstkę karo.,Move ~a onto the six of diamonds.,Move ~a to the six of diamonds.,0.489
542,Zgłoszenia błędów zawierają informacje o działaniu programu podczas awarii. Użytkownik może w dowolnej chwili wysłać lub anulować raport.,Error reports include information about what a program was doing when it failed. You always have the choice to send or cancel an error report.,Error reports contain information about the operation of the program during a crash. The user can send or cancel the report at any time.,0.0
543,Applikacja ułatwiająca zarówno granie jak i zarządzanie modułami gry Dink,"Run, edit, install, remove and package D-Mods (Dink Modules)",An app that makes it easy to both play and manage Dink game modules,0.0
544,Narzędzie programistyczne RAD dla języka Python i WxWindows,RAD Tool for Python and WxWindows,RAD development tool for Python and WxWindows,0.673
545,Wewnętrzny błąd spowodował utworzenie nieprawidłowego uprawnienia 0x%llx,Internal error generated invalid perm 0x%llx,An internal error has created an invalid permission 0x%llx,0.0
546,Udostępnij klawiaturę i mysz przez sieć,Share your keyboard and mouse over a network,Share keyboard and mouse over network,0.383
547,"Modeluje struktury molekuł, tworząc ich wysokiej jakości obrazy",Model molecular structures and produce high-quality images of them,"Models the structures of molecules, producing high-quality images of them",0.282
548,Dwuwymiarowa gra platformowa o komunistach i kapitalistach,2D platform game about communist and capitalist balls,A 2D platform game about communists and capitalists,0.366
549,Określa katalog podręczny pakietów pobieranych do piaskownicy,Cache directory for packages downloaded in the sandbox,Specifies the cache directory of packages downloaded to the sandbox,0.0
550,Należy umieścić dwójkę pik obok asa pik.,Place the two of spades next to the ace of spades.,You should place the deuce of spades next to the ace of spades.,0.619
551,podzbiór może być użyty tylko z regułami łączy.,subset can only be used with link rules.,The subset can only be used with link rules.,0.882
552,Programowy renderer dźwięku (sekwencer MIDI oraz odtwarzacz MOD),"Software sound renderer (MIDI sequencer, MOD player)",Software sound renderer (MIDI sequencer and MOD player),0.613
553,nie można odtworzyć plików WAVE z próbkowaniem o rozmiarze %d bitów,can't play WAVE-files with sample %d bits wide,WAVE files with sampling size %d bits cannot be played,0.0
554,Wyszukiwarka GNOME do odnajdywania wyrazów w zbiorach plików,GNOME tool to find strings in a set of files,GNOME Search Engine for finding words in file collections,0.0
555,Należy przenieść ~a na asa kier.,Move ~a onto the ace of hearts.,You should move ~a to the ace of hearts.,0.367
556,Kontroler wyrzutni rakiet USB Marks and Spencer,Control Marks and Spencer USB Missile Launcher,USB rocket launcher controller Marks and Spencer,0.0
557,Wyświetla aktualny czas innych stref czasowych,See the time in other timezones,Displays the current time of other time zones,0.0
558,"Multiplatformowy komunikator internetowy, obsługujący: Gadu-Gadu, Google Talk, Facebook, MSN, Yahoo i wiele innych","Chat on Google Talk, Facebook, MSN and many other chat services","Multiplatform instant messenger, supporting: Gadu-Gadu, Google Talk, Facebook, MSN, Yahoo and many more",0.233
559,"Graficzny odtwarzacz muzyki, napisany w języku C",Gimmix is a graphical music player daemon (MPD) client written in C.,"Graphical music player, written in C",0.0
560,Zaawansowany program logujący dla operatorów krótkofalówek,Advanced logging program for hamradio operators,Advanced logging program for ham radio operators,0.455
561,Program do rysowania i obróbki zdjęć,Application for Drawing and Handling of Images,Software for drawing and editing photos,0.0
562,Narzędzie do strukturyzowania i organizacji informacji za pomocą map myślowych,A free tool to structure and organise your information with mind mapping,A tool for structuring and organizing information using mind maps,0.0
563,Interfejs graficzny do łatwej konfiguracji programu Synergy,A graphical interface for easily configuring Synergy,Graphical interface for easy Synergy configuration,0.0
564,Dodaje informacje współrzędnych GPS do plików jpeg,Add coordinates to jpeg images using gpx files,Adds GPS coordinate information to jpeg files,0.0
565,Odbijanie piłki w stylu gry breakout z doskonałą grafiką,A ball-and-paddle game with nice graphics.,Bouncing ball style breakout game with great graphics,0.0
566,Czat głosowy na serwerach Ventrilo 3.x,Voice chat on Ventrilo 3.x servers,Voice chat on Ventrilo 3.x servers,1.0
567,"%s: błąd przy usuwaniu domyślnego acl dla ""%s"": %s","%s: error removing default acl on ""%s"": %s",%s: error deleting default acl for '%s': %s,0.0
568,Sekwencer audio z obsługą MIDI i wielościeżkowym edytorem muzyki,MIDI and Audio Sequencer and Notation Editor,Audio sequencer with MIDI support and multi-track music editor,0.0
569,Pozwala odbierać i wysyłać wiadomości tekstowe z telefonu komórkowego,Receive and send text messages from your mobile phone,Allows you to receive and send text messages from your mobile phone,0.717
570,"Zarządza oprogramowaniem, zainstalowanym z kodów źródłowych",Manages software installed from source code,Manages software installed from source codes,0.76
571,Należy przenieść ~a na puste miejsce.,Move ~a onto an empty slot.,Move ~a to the empty space.,0.0
572,"Wysyła i pobiera pliki przez protokoły FTP, FTPS oraz SFTP","Download and upload files via FTP, FTPS and SFTP","Uploads and downloads files via FTP, FTPS and SFTP protocols",0.546
573,Zestaw gier typu puzzle dla jednego gracza,Deduce the positions of the balls by firing lasers,A set of puzzle games for one player,0.0
574,Gra wideo z myszą w labiryncie,video game with mice in a maze,A video game with a mouse in a maze,0.0
575,%s: Błąd podczas przetwarzania końcowego wyrażenia regularnego. Proces przerwano.,%s: Errors found during regex postprocess. Aborting.,%s: Error while processing final regular expression. The process was aborted.,0.0
576,"Klient IRC, stworzony na bazie aplikacji XChat",Chat with other people using Internet Relay Chat,IRC client based on XChat application,0.0
577,Należy umieścić czwórkę trefl obok trójki trefl.,Place the four of clubs next to the three of clubs.,Place the four of clubs next to the three of clubs.,1.0
578,Klient BBS oparty o linuksową bibliotekę Qt,BBS client based on Qt library in linux,BBS client based on Linux Qt library,0.427
579,QjackCtl - JACK Audio Connection Kit Qt GUI Interface,QjackCtl is a JACK Audio Connection Kit Qt GUI Interface,QjackCtl - JACK Audio Connection Kit Qt GUI Interface,0.661
580,"Nie można odtworzyć pętli, %s nie obsługuje skoków",can't play loops; %s isn't seekable,"Cannot reproduce loop, %s does not support jumps",0.0
581,"Umieszczaj punkty tak, aby łączące je linie nie przecinały się",Position the points so that no line crosses another,Place the points so that the connecting lines do not intersect,0.239
582,"Kompresja, dekompresja, zmiana częstotliwości próbkowania oraz formatów plików dźwiękowych",X Convert File Audio. Programme pour convertir les fichiers audio.,"Compression, decompression, changing sample rates and formats of audio files",0.0
583,"Nie można uruchomić przeglądarki internetowej, aby otworzyć %s.",Unable to start web browser to open %s.,Unable to launch web browser to open %s.,0.595
584,Graj w stare gry na emulatorze MAME,Play vintage arcade games using the MAME emulator,Play old games on MAME emulator,0.0
585,Maszyna wirtualna z MMU dla FreeMiNT i Linux-m68k,Virtual Machine with MMU for FreeMiNT and Linux-m68k,Virtual machine with MMU for FreeMiNT and Linux-m68k,1.0
586,Tworzenie filmów ze zdjęć i klipów wideo,Movie creator from photos and video clips,Create movies from photos and video clips,0.615
587,"Program do porządkowania przepisów, tworzenia listy zakupów, obliczania informacji odżywczych oraz wielu tym podobnych rzeczy.","Organize recipes, create shopping lists, calculate nutritional information, and more.","A program for organizing recipes, creating shopping lists, calculating nutritional information, and many such things.",0.0
588,Należy przenieść kartę z zapasu na puste miejsce tableau,Move a card from the reserve onto the empty tableau slot,Move a card from the inventory to an empty space in the tableau,0.329
589,Klient Fax z monitorem połączeń dla urządzeń AVM FRITZ!Box oraz kompatybilnych,Fax-Software and Call-Monitor for AVM FRITZ!Box or compatible,Fax client with call monitor for AVM FRITZ!Box and compatible devices,0.0
590,Umożliwia tworzenie i edycję zaawansowanych dokumentów tekstowych z elementami grafiki,"Create and edit text and graphics in letters, reports, documents and Web pages by using Writer.",Enables creation and editing of advanced text documents with graphic elements,0.0
591,"-f dat (16 bit little endian, 48000, stereo)","-f dat (16 bit little endian, 48000, stereo)","-f dat (16 bit little endian, 48000, stereo)",1.0
592,"Powszechnie używane programy z ograniczonymi dla Ubuntu prawami własnościowymi (mp3, avi, mpeg, TrueType, Java, Flash, kodeki)","Commonly used applications with restricted copyright (mp3, avi, mpeg, TrueType, Java, Flash, Codecs)","Commonly used programs with Ubuntu-restricted proprietary rights (mp3, avi, mpeg, TrueType, Java, Flash, codecs)",0.495
593,Program GENPO zamieni Twój komputer w prawdziwe organy!,GENPO is the GENeral Purpose Organ.,The GENPO program will turn your computer into a real organ!,0.0
594,Projektant graficzny dla starterów RNA oraz reakcji PCR,Graphical design of primers for PCR and sequencing,Graphic designer for RNA primers and PCR reactions,0.0
595,Kanał %2d: Zdarzenie kontrolne : %5d,Channel %2d: Control event : %5d,Channel %2d: Control event : %5d,1.0
596,Konfigurator dodawania elementów do menu kontekstowego Nautilus,Configure items to be added to the Nautilus context menus,Configurator for adding items to Nautilus context menu,0.0
597,"Schematy, przechwytywanie i symulacja układów elektronicznych","Schematic, capture and simulation of electronic circuits","Schematics, capture and simulation of electronic circuits",0.809
598,Błąd alokacji pamięci: Nie można usunąć %s:%s.,Memory Allocation Error: Unable to remove %s:%s.,Memory allocation error: Unable to delete %s:%s.,0.643
599,Wtyczka dla programu Totem dla telewizji Arte,A totem plugin to watch streams from arte.tv,Plug-in for Totem program for Arte TV,0.0
600,"Wtyczki GStreamer dla plików mms, wavpack, quicktime, musepack","GStreamer plugins for mms, wavpack, quicktime, musepack","GStreamer plugins for mms, wavpack, quicktime, musepack files",0.867
601,"Zgrywanie zdjęć i filmów z aparatów, kart pamięci oraz innych urządzeń przenośnych","Download photos and videos from cameras, memory cards and Portable Storage Devices","Uploading photos and videos from cameras, memory cards and other mobile devices",0.632
602,Połącz kwadraty siatki zgodnie ze znajdującymi sie na nich strzałkami,Link the squares of a grid according to the arrows on them,Connect the grid squares according to the arrows on them,0.462
603,Interaktywne narzędzie do kopiowania danych z lub na urządzenia USB,Interactive tool to copy files to or from USB storage media,Interactive tool for copying data to or from USB devices,0.279
604,Własne filmy na DVD z menu,Author videos to DVD with menus,Custom DVD movies with menus,0.0
605,"Problem dotyczy programu %s, który został zmieniony od czasu awarii.",The problem happened with the program %s which changed since the crash occurred.,"The problem is with the %s program, which has been changed since the crash.",0.262
606,Wciągająca gra platformowa z elementami układanki,Platform game with some puzzle elements,Addictive platform game with puzzle elements,0.0
607,Program do pomocy przy rozwiązywaniu problemów z algebrą,Computer algebra system for field theory problems,Program to help you solve algebra problems,0.0
608,"Interfejs graficzny dla gier Go, Amazons i Reversi","A multi-purpose board game GUI for Go, Amazons and Reversi","Graphical interface for Go, Amazons and Reversi games",0.393
609,Szafa grająca dla dużych kolekcji plików mp3/ogg/flac/mpc,Jukebox for large collections of mp3/ogg/flac/mpc,Jukebox for large mp3/ogg/flac/mpc file collections,0.0
610,"Nie można połączyć się z bazą danych awarii, proszę sprawdzić połączenie internetowe.","Cannot connect to crash database, please check your Internet connection.","Unable to connect to the crash database, please check your internet connection.",0.579
611,Pozwala na zapis sesji (zrzutów ekranu) w postaci filmów wideo,Record a video of your desktop session,Allows you to save sessions (screenshots) as videos,0.0
612,Powietrzna strzelanka 2D w Zero G,2D overhead shooter in Zero G,2D aerial shooter in Zero G,0.537
613,Lekki i szybki klient pocztowy oparty na GTK+,Lightweight and Fast GTK+ based Mail Client,Lightweight and fast mail client based on GTK+,0.0
614,"--set=acl ustawienie ACL pliku(ów), zastępując aktualne --set-file=plik odczytanie z pliku pozycji ACL do ustawienia --mask przeliczenie maski efektywnych uprawnień","--set=acl set the ACL of file(s), replacing the current ACL --set-file=file read ACL entries to set from file --mask do recalculate the effective rights mask","--set=acl setting the ACLs of the file(s), replacing the current ones --set-file=file reading from the file the ACL entries to set --mask recalculating the effective permissions mask",0.229
615,Program księgowy dla małych i średnich przedsiębiorstw,Bookkeeping program for small to medium sized companies,Accounting software for small and medium-sized enterprises,0.0
616,Pozwala na zdalne sterowanie komputerem za pomocą telefonu komórkowego,Remote control your desktop from your Bluetooth enabled mobile phone,Allows you to remotely control your computer with a mobile phone,0.0
617,Ułóż okna na twoim pulpicie X,Tile the Windows Upon your X Desktop,Arrange windows on your desktop X,0.0
618,Program do korekcji rozbieżności wokalu i linii melodycznej,Correct the pitch of a voice singing out of tune,Program for correction of vocal and melody line discrepancies,0.0
619,"Gdy raport zostanie wysłany, proszę wypełnić formularz w automatycznie otwartej przeglądarce internetowej.","After the problem report has been sent, please fill out the form in the automatically opened web browser.","When the report is sent, please fill out the form in the automatically opened web browser.",0.659
620,"Platformówka z pingwinem w roli głównej, zainspirowana grą Mario",A Super Mario inspired penguin platform game,"Platformer game starring a penguin, inspired by Mario",0.0
621,"-f cd (16 bit little endian, 44100, stereo)","-f cd (16 bit little endian, 44100, stereo)","-f cd (16 bit little endian, 44100, stereo)",1.0
622,"Wyszukiwarka filmów, napisów, osób, torrentów wraz z informacjami na wielu stronach źródłowych","Search for movies, persons, torrents and subtitles on many websites, and get info about them","Search engine for movies, subtitles, people, torrents along with information on multiple source sites",0.0
623,Błąd: dodanie katalogu %s do ścieżki wyszukiwania nie powiodło się.,Error: Could not add directory %s to search path.,Error: adding directory %s to search path failed.,0.467
624,Maszyna wirtualna dla 32-bitowych programów na Atari,Virtual Machine for Atari 32-bit applications,Virtual machine for 32-bit programs on Atari,0.0
625,"Taka sytuacja ma miejsce, gdy uruchamiana jest starsza wersja gry AisleRiot, która nie zapisuje ostatnio wybranego rodzaju gry. W takim przypadku uruchamiana jest domyślna gra Klondike.","This usually occurs when you run an older version of Aisleriot which does not have the game you last played. The default game, Klondike, is being started instead.","This situation occurs when an older version of the AisleRiot game is started that does not save the last selected game type. In this case, the default Klondike game is started.",0.132
626,"Wyszukuje dokumenty, udostępniając szczegółowe parametry filtrowania wyników",Find documents by specifying search terms,"Searches for documents, providing detailed parameters for filtering results",0.0
627,Binarny sterownik nVidia X.Org (aktualna wersja),NVidia binary X.Org driver ('current' driver),Binary nVidia X.Org driver (current version),0.0
628,"System nie dysponuje wystarczającą ilością pamięci, aby przetworzyć raport błędu.",Your system does not have enough memory to process this crash report.,The system does not have enough memory to process the error report.,0.632
629,Należy przenieść ~a na czerwonego jokera.,Move ~a onto the red joker.,You should move ~a to the red joker.,0.0
630,Należy przenieść ~a na króla trefl.,Move ~a onto the king of clubs.,You should move ~a to the king of clubs.,0.367
631,Menedżer plików dla odtwarzaczy MP3 SONY,File manager for Sony MP3 players,File Manager for SONY MP3 Players,1.0
632,Narzędzie do porównywania oraz łączenia plików i katalogów,A File And Directory Comparison And Merge Tool,A tool to compare and merge files and directories,0.0
633,Brak możliwości ruchu. Należy cofnąć ruch lub rozpocząć od nowa.,No moves are possible. Undo or start again.,Cannot move. Undo the move or start over.,0.0
634,"Paczka zawierająca narzędzia użytkowe GenBank dla: NCBI C, SDK: Cn3D, Network Entrez, Sequin, ddv i udv",View multiple sequence alignment for GenBank,"A package containing GenBank utility tools for: NCBI C, SDK: Cn3D, Network Entrez, Sequin, ddv and udv",0.0
635,"Określa, czy karty mają być przeciągane, czy też należy najpierw kliknąć na źródło a potem na cel.",Select whether to drag the cards or to click on the source then the destination.,"Specifies whether cards should be dragged, or whether to click on the source first and then on the target.",0.237
636,"W pełni konfigurowalny z GUI, dwupanelowy menedżer plików X","Fully GUI-configurable, two-pane X file manager","Fully configurable with GUI, two-panel file manager X",0.0
637,Wybór karty z zapasu dla pierwszego miejsca podkładu,Select a card from the reserve for first foundation pile,Selecting a card from the stock for the first place of foundation,0.247
638,"-f cdr (16 bit big endian, 44100, stereo)","-f cdr (16 bit big endian, 44100, stereo)","-f cdr (16 bit big endian, 44100, stereo)",1.0
639,Aplikacja sekwencera Audio z obsługą MIDI,Qtractor is an Audio/MIDI multi-track sequencer application,Audio sequencer application with MIDI support,0.0
640,Dzielenie plików w sieci Direct Connect,Share files over the Direct Connect network,Sharing files over a Direct Connect network,0.0
641,Skrypt symptomu %s nie określił pakietu,Symptom script %s did not determine an affected package,Symptom script %s did not specify a package,0.467
642,Podany pid to numer zawieszonej aplikacji.,The provided pid is a hanging application.,The pid specified is the number of the suspended application.,0.0
643,Należy umieścić waleta karo obok dziesiątki karo.,Place the jack of diamonds next to the ten of diamonds.,Place the jack of diamonds next to the ten of diamonds.,1.0
644,"Dwuwymiarowa gra, zainspirowana Bubble Bobble, Snow Bros i Tumble Pop","2D game inspired in Bubble Bobble, Snow Bros and Tumble Pop","A two-dimensional game inspired by Bubble Bobble, Snow Bros and Tumble Pop",0.577
645,Zoptymalizowane przyśpieszanie sprzętowe OpenGL dla nowszych kart graficznych ATI,Optimized hardware acceleration of OpenGL with newer ATI graphic cards,Optimized OpenGL hardware acceleration for newer ATI graphics cards,0.0
646,Wyświetla makromolekuły i przygotowuje ich obrazy do publikacji,View macro-molecules and prepare publication-quality images of them,Displays macromolecules and prepares their images for publication,0.0
647,Wysyła polecenia z kalwiatury do kilku okien jednocześnie,Send keys to multiple windows simultaneously,Sends commands from calwiatura to several windows simultaneously,0.0
648,Klient sieci IRC dla GNUstep i Mac OS X,An IRC Client for GNUstep and Mac OS X,IRC client for GNUstep and Mac OS X,0.863
649,"Zawiera Gmail, Google Docs, Google+, YouTube oraz Picasa","Includes Gmail, Google Docs, Google+, YouTube and Picasa","Zawiera Gmail, Google Docs, Google+, YouTube or Picasa",0.541
650,"Lekkie, przyjemne dla oka widżety pulpitu",A light and eye-candy dock and desklets for your desktop.,"Lightweight, eye-catching desktop widgets",0.0
651,"Wyświetlanie, modyfikacja, drukowanie i eksport drzew filogenetycznych w formacie SVG","Displays, modifies, prints and exports in SVG format phylogenetic trees","View, modify, print and export phylogenetic trees in SVG format",0.0
652,"Znajdź to, czego szukasz na komputerze wg nazwy lub treści, używając programu Tracker",Find what you're looking for on this computer by name or content using Tracker,Find what you're looking for on your computer by name or content using Tracker,0.783
653,Narzędzie projektowania stron internetowych w języku Python,Enterprise web development framework using Python,A web design tool in Python,0.0
654,"Modelowanie 3D, animacja, rendering oraz postprodukcja","3D modeling, animation, rendering and post-production","3D modelling, animation, rendering and post-production",0.537
655,Graficzny interfejs użytkownika dla PDF Toolkit (pdftk),A graphical user interface for the PDF Toolkit (pdftk),Graphical User Interface for PDF Toolkit (pdftk),0.432
656,"Tnie, dzieli, łączy, obraca strony i zmienia układ w dokumentach PDF","PDF Merging, Rearranging, Splitting, Rotating and Cropping","Cuts, splits, combines, rotates pages and rearranges PDF documents",0.0
657,Analiza i graficzna prezentacja danych naukowych,Analyze and graphically present experimental data,Analysis and graphical presentation of scientific data,0.0
658,"Gdy zgubisz się w lesie i poczujesz samotność, przytul drzewo","If you're ever lost and alone in the woods, hug a tree","When you get lost in the woods and feel lonely, hug a tree",0.0
659,Gosmore - edycja i przeszukiwanie map oraz tras OpenStreetMap,"View, search and route with OpenStreetMap",Gosmore - editing and searching OpenStreetMap maps and routes,0.0
660,"Odkrywaj pary kamieni, unikając przeszkód i zastawionych pułapek",Uncover pairs of stones while navigating obstacles using a marble,Discover pairs of stones while avoiding obstacles and traps,0.278
661,Śledzi i synchronizuje pliki w Git Annex,Track and sync the files in your Git Annex,Tracks and synchronizes files in Git Annex,0.0
662,Mały i szybki klient sieci BitTorrent,A small and fast BitTorrent client,Small and fast BitTorrent client,0.76
663,Aplikacja uruchomieniowa do Freespace 2 Source Code Project,launcher for the Freespace 2 Source Code Project,Running application for Freespace 2 Source Code Project,0.541
664,Symulator lotu FlightGear w trybie graficznym,Graphical launcher for the FlightGear Filght Simulator,FlightGear Flight Simulator in graphical mode,0.0
665,Tłumaczy słowa pomiędzy językami angielskim i japońskim,Enter a Japanese or English word to easily get translations,Translates words between English and Japanese,0.0
666,Należy umieścić ósemkę trefl obok siódemki trefl.,Place the eight of clubs next to the seven of clubs.,Place the eight of clubs next to the seven of clubs.,1.0
667,Pobieraj pliki ze swojego aparatu cyfrowego.,Download files from your digital camera.,Download files from your digital camera.,1.0
668,Narzędzie graficzne do łączenia i porównywania plików tekstowych,Graphical tool for merging and comparing text files,A graphical tool for merging and comparing text files,0.882
669,Obróbka obrazów astronomicznych oraz kontrola CCDs,Process astronomical images and control CCDs,Processing of astronomical images and control of CCDs,0.385
670,Zmiana tapety i zachowań menedżera pulpitu,Change desktop wallpapers and behavior of desktop manager,Change wallpaper and desktop manager behaviour,0.0
671,Otwiera nowe okno trybu prywatnego przeglądarki,Open a new private browsing window,Opens a new browser private mode window,0.0
672,Pozwala na zmianę i projektowanie modeli cząsteczek oraz tworzenie ich szkiców o wysokiej jakości,"Model and manipulate molecules, and create high-quality renderings of them",Allows you to change and design particle models and create high quality sketches of them,0.0
673,Strategiczna walka w przestrzeni 2D dla wielu graczy przez internet w czasie rzeczywistym,Real Time Strategy 2D space combat multiplayer net game.,Strategic multiplayer 2D space combat over the internet in real-time,0.0
674,Interfejs graficzny dla środowiska R do obliczeń statystycznych,Graphical interface to the R environment for statistical computing,Graphical interface for R environment for statistical calculations,0.355
675,Lekki klient Twitter na bazie Gtk2 i WebKit,Lightweight Twitter client based on Gtk2 and WebKit,Lightweight Twitter client based on Gtk2 and WebKit,1.0
676,Narzędzie do pomocy w tłumaczeniu tekstów,A translation tool to help a human translator translate files into other languages,A tool to help translate texts,0.0
677,Modyfikacja matryc kalibrujących dla urządzeń ColorHug,Modify the calibration matrices on the ColorHug device,Modification of calibration matrices for ColorHug devices,0.0
678,Klient GTK+-2 dla OpenVAS Security Scanner,GTK+-2 Client for OpenVAS Security Scanner,Klient GTK+-2 dla OpenVAS Security Scanner,0.0
679,Należy przenieść ~a na trójkę karo.,Move ~a onto the three of diamonds.,Move ~a to the three of diamonds.,0.489
680,"Przepraszamy, program %s został niespodziewanie zakończony","Sorry, the program ""%s"" closed unexpectedly","Sorry, program %s was terminated unexpectedly",0.0
