,Sentences_from,Sentences_to,Translated_sentences,BLEU
496,Należy umieścić szóstkę pik obok piątki pik.,Place the six of spades next to the five of spades.,Place the six of spades next to the five of spades.,1.0
497,"Element wykonalny uruchamiany poprzez narzędzie memcheck programu Valgrind, mające za zadanie detekcję wycieków pamięci",the executable that is run under valgrind's memcheck tool for memory leak detection,Executable running through valgrind's memcheck tool to detect memory leaks,0.0
498,Narzędzie filtrujące sygnał i obraz (program demo bazujący na guidata oraz guiqwt),Signal and Image Filtering Tool (demo software based on guidata and guiqwt),Signal and image filtering tool (guidata and guiqwt based demo),0.448
499,Program do obróbki i przetwarzana zeskanowanych dokumentów tekstowych,Interactive post-processing tool for scanned pages,Program for processing and processing scanned text documents,0.0
500,Generator zadań z matematyki dla szkół francuskich,Generator for math worksheets for french college,Math task Generator for French schools,0.0
501,Automatycznie zmieniaj nazwy plików i sortuj je w wybranym porządku,Automatically rename files have them sort in given order,Automatically rename files and sort them in the order you want,0.0
502,Desktopowa aplikacja organizera dla Palm Pilot,Desktop organizer application for the Palm Pilot,Desktop organizer app for Palm Pilot,0.0
503,Program do udostępniania widoku pulpitu zdalnym komputerom,Choose how other users can remotely view your desktop,A Program to share the desktop view to remote computers,0.0
504,"Określa nazwę pakietu w trybie zgłaszania błędu. Opcjonalne, jeśli użyto opcję --pid (wymuszone, jeśli podano nazwę pakietu jako parametr).",Specify package name in --file-bug mode. This is optional if a --pid is specified. (Implied if package name is given as only argument.),Specifies the name of the package in error reporting mode. Optional if the -- PID option is used (enforced if the package name is specified as a parameter).,0.0
505,błąd odczytu (wywołanie z linii %i),read error (called from line %i),read error (call from line %i),0.0
506,Umieszcza ikony aplikacji w panelu pulpitu,Docks any application into system tray,Places application icons in the desktop panel,0.0
507,Pustą kartę przenosi do pustego tymczasowego miejsca,Move a card to an empty temporary slot,Moves an empty card to an empty temporary location,0.456
508,Proste środowisko GTK do testowania i wyświetlania danych wiimote,Simple GTK gui to the wiimote to test and display the wiimote data.,Simple GTK environment for testing and displaying wiimote data,0.0
509,Wykonuje zdjęcia przy pomocy kamery internetowej (webcam),Take any picture with your web cam,Takes pictures with a webcam,0.0
510,"-l,--list wypisuje bieżące połączenia każdego z portów","-l,--list list current connections of each port","- l,--the list lists the current connections of each of the ports",0.245
511,Zakres rozmiaru okresu od %lu do %lu,Period size range from %lu to %lu,Range of district size from %lu to %lu,0.394
512,Należy umieścić króla karo obok damy karo.,Place the king of diamonds next to the queen of diamonds.,Place the king of diamonds next to the queen of diamonds.,1.0
513,Odblokowanie dostępu do haseł oraz innych sekretów,Unlock access to passwords and other secrets,Unlock passwords and other secrets,0.435
514,"-d,--dest addr : zapis pod podany adres (klient:port)","-d,--dest addr : write to given addr (client:port)","-d,--dest addr: write to the specified address (client: port)",0.309
515,Należy umieścić dwójkę kier obok asa kier.,Place the two of hearts next to the ace of hearts.,Place the two of Hearts next to the ace of hearts.,1.0
516,Należy przenieść ~a na waleta trefl.,Move ~a onto the jack of clubs.,Move ~ a onto the jack of clubs.,1.0
517,Należy przenieść ~a na piątkę karo.,Move ~a onto the five of diamonds.,Move ~ a onto the five of diamonds.,1.0
518,Należy umieścić ósemkę pik obok siódemki pik.,Place the eight of spades next to the seven of spades.,Place the eight of spades next to the seven of spades.,1.0
519,Aplikacja błyskawicznego otwierania programów i dokumentów,Convenient command and access tool for applications and documents,Application for instant opening of programs and documents,0.0
520,Tłumaczy słowa lub zdania przy użyciu internetowego serwisu translacyjnego,Translate words or sentences using an online translation service,Translates words or sentences using an online translation service,0.863
521,Programowa analiza i wizualizacja danych symulacji badań atomów,Scientific visualization and analysis software for atomistic simulation data.,Software analysis and visualization of atomic test simulation data,0.0
522,Sparc Audio nie obsługuje formatu %s,Sparc Audio doesn't support %s format...,Sparc Audio does not support %s format,0.0
523,Należy przenieść ~a na puste prawe miejsce.,Move ~a onto an empty right slot.,Move ~ a to the empty right space.,0.0
524,"bufor za mały, nie można go użyć","buffer to small, could not use",the buffer is too small to use,0.0
525,Narzędzie graficzne do przetwarzania i klasyfikacji retrotranspozonów LTR,A graphical tool for postprocessing and classification of LTR retrotransposons.,Graphical tool for processing and classifying ltr retrotransposons,0.0
526,Interfejs graficzny do wyświetlania strumieni wideo oraz radiowych Shoutcast lub Icecast,Lists audio and video streams from shoutcast and icecast,Graphical interface for displaying Shoutcast or Icecast video and radio streams,0.0
527,Aplikacja do pobierania i zarządzania aplikacjami,Application to get and manage software,Application for downloading and managing applications,0.0
528,Zakres rozmiaru bufora od %lu do %lu,Buffer size range from %lu to %lu,Buffer size range from %lu to %lu,1.0
529,Należy przenieść ~a na waleta karo.,Move ~a onto the jack of diamonds.,Move ~ a onto the jack of diamonds.,1.0
530,Konfigurator demona serwera TCOS oraz użytkowników,Configure TCOS server daemons and users,TCOS and user daemon configurator,0.0
531,%s nie jest strumieniem mono (%d kanaly/ów),%s is not a mono stream (%d channels),%s is not a mono stream (%d channels),1.0
532,Usuń informacje o używanych plikach i aplikacjach,Delete records of which files and applications were used:,Delete information about the files and applications you are using,0.0
533,Zintegrowane środowisko programistyczne dla Pythona (IDE dla python-3.3),Integrated Development Environment for Python (using Python-3.3),Python integrated development environment (Python IDE-3.3),0.0
534,Zjadaj pyszne warzywa w ogrodzie (gra przeznaczona dla małych dzieci),Eat the yummy veggies in the garden (game for small kids),Eat delicious vegetables in the garden (game designed for young children),0.26
535,Program do edycji zdjęć i tworzenia grafik rastrowych,painting program to create pixel art and manipulate digital photos,A Program for editing photos and creating raster graphics,0.0
536,Należy umieścić siódemkę trefl obok szóstki trefl.,Place the seven of clubs next to the six of clubs.,Place the seven of clubs next to the six of clubs.,1.0
537,Kreator atlasów offline dla aplikacji komórkowych i GPS,create offline-atlases for GPS/cell phone applications,Offline Atlas Wizard for mobile and GPS applications,0.0
538,Rozwijaj oprogramowanie w zintegrowanym środowisku programistycznym,Develop software in an integrated development environment,Develop software in an integrated development environment,1.0
539,Nieustawiona zmienna logiczna %s użyta w wyrażeniu if.,Unset boolean variable %s used in if-expression,An unset boolean variable %s used in an if expression.,0.527
540,Program do odtwarzania fragmentów plików dźwiękowych ze zmienną prędkością,A tool to play back a piece of music at a different speed or pitch,A Program for playing fragments of audio files at variable speed,0.0
541,Należy przenieść ~a na szóstkę karo.,Move ~a onto the six of diamonds.,Move ~ a onto the six of diamonds.,1.0
542,Zgłoszenia błędów zawierają informacje o działaniu programu podczas awarii. Użytkownik może w dowolnej chwili wysłać lub anulować raport.,Error reports include information about what a program was doing when it failed. You always have the choice to send or cancel an error report.,Error messages contain information about how the program works during a crash. You can send or cancel a report at any time.,0.0
543,Applikacja ułatwiająca zarówno granie jak i zarządzanie modułami gry Dink,"Run, edit, install, remove and package D-Mods (Dink Modules)",Application that facilitates both playing and managing dink modules,0.0
544,Narzędzie programistyczne RAD dla języka Python i WxWindows,RAD Tool for Python and WxWindows,RAD developer tool for Python and WxWindows,0.673
545,Wewnętrzny błąd spowodował utworzenie nieprawidłowego uprawnienia 0x%llx,Internal error generated invalid perm 0x%llx,An internal error caused an invalid 0x%llx permission to be created,0.0
546,Udostępnij klawiaturę i mysz przez sieć,Share your keyboard and mouse over a network,Share your keyboard and mouse over the network,0.707
547,"Modeluje struktury molekuł, tworząc ich wysokiej jakości obrazy",Model molecular structures and produce high-quality images of them,"Models the structures of molecules, creating their high-quality images",0.0
548,Dwuwymiarowa gra platformowa o komunistach i kapitalistach,2D platform game about communist and capitalist balls,A two-dimensional platform game about communists and capitalists,0.0
549,Określa katalog podręczny pakietów pobieranych do piaskownicy,Cache directory for packages downloaded in the sandbox,Specifies the sandbox download cache,0.0
550,Należy umieścić dwójkę pik obok asa pik.,Place the two of spades next to the ace of spades.,Place the two of spades next to the ace of spades.,1.0
551,podzbiór może być użyty tylko z regułami łączy.,subset can only be used with link rules.,a subset can only be used with joins rules.,0.624
552,Programowy renderer dźwięku (sekwencer MIDI oraz odtwarzacz MOD),"Software sound renderer (MIDI sequencer, MOD player)",Software audio renderer (MIDI sequencer and MOD player),0.0
553,nie można odtworzyć plików WAVE z próbkowaniem o rozmiarze %d bitów,can't play WAVE-files with sample %d bits wide,cannot play wave files with sample size %d bits,0.0
554,Wyszukiwarka GNOME do odnajdywania wyrazów w zbiorach plików,GNOME tool to find strings in a set of files,GNOME search engine for finding words in file collections,0.0
555,Należy przenieść ~a na asa kier.,Move ~a onto the ace of hearts.,Move ~ a onto the ace of hearts.,1.0
556,Kontroler wyrzutni rakiet USB Marks and Spencer,Control Marks and Spencer USB Missile Launcher,Marks and Spencer USB launcher controller,0.435
557,Wyświetla aktualny czas innych stref czasowych,See the time in other timezones,Displays the current time of other time zones,0.0
558,"Multiplatformowy komunikator internetowy, obsługujący: Gadu-Gadu, Google Talk, Facebook, MSN, Yahoo i wiele innych","Chat on Google Talk, Facebook, MSN and many other chat services","Multi-platform Internet communicator, supporting: Gadu-Gadu, Google Talk, Facebook, MSN, Yahoo and many others",0.233
559,"Graficzny odtwarzacz muzyki, napisany w języku C",Gimmix is a graphical music player daemon (MPD) client written in C.,"Graphical music player, written in C",0.0
560,Zaawansowany program logujący dla operatorów krótkofalówek,Advanced logging program for hamradio operators,Advanced logging program for walkie-talkie operators,0.537
561,Program do rysowania i obróbki zdjęć,Application for Drawing and Handling of Images,Program for drawing and processing photos,0.0
562,Narzędzie do strukturyzowania i organizacji informacji za pomocą map myślowych,A free tool to structure and organise your information with mind mapping,A tool for structuring and organizing information using mind maps,0.0
563,Interfejs graficzny do łatwej konfiguracji programu Synergy,A graphical interface for easily configuring Synergy,Graphical interface for easy Synergy configuration,0.0
564,Dodaje informacje współrzędnych GPS do plików jpeg,Add coordinates to jpeg images using gpx files,Adds GPS coordinate information to jpeg files,0.0
565,Odbijanie piłki w stylu gry breakout z doskonałą grafiką,A ball-and-paddle game with nice graphics.,Bounce the ball in the style of breakout game with excellent graphics,0.0
566,Czat głosowy na serwerach Ventrilo 3.x,Voice chat on Ventrilo 3.x servers,Voice chat on Ventrilo 3 servers.x,0.508
567,"%s: błąd przy usuwaniu domyślnego acl dla ""%s"": %s","%s: error removing default acl on ""%s"": %s","%s: error removing default acl for ""%s"": %s",0.595
568,Sekwencer audio z obsługą MIDI i wielościeżkowym edytorem muzyki,MIDI and Audio Sequencer and Notation Editor,Audio sequencer with MIDI support and multi-track music editor,0.0
569,Pozwala odbierać i wysyłać wiadomości tekstowe z telefonu komórkowego,Receive and send text messages from your mobile phone,Allows you to receive and send text messages from your mobile phone,0.717
570,"Zarządza oprogramowaniem, zainstalowanym z kodów źródłowych",Manages software installed from source code,Manages software installed from source code,1.0
571,Należy przenieść ~a na puste miejsce.,Move ~a onto an empty slot.,Move ~ a to an empty space.,0.0
572,"Wysyła i pobiera pliki przez protokoły FTP, FTPS oraz SFTP","Download and upload files via FTP, FTPS and SFTP","Sends and fetches files via FTP, FTPS and SFTP",0.61
573,Zestaw gier typu puzzle dla jednego gracza,Deduce the positions of the balls by firing lasers,A set of puzzle games for one player,0.0
574,Gra wideo z myszą w labiryncie,video game with mice in a maze,Video game with a mouse in a maze,0.0
575,%s: Błąd podczas przetwarzania końcowego wyrażenia regularnego. Proces przerwano.,%s: Errors found during regex postprocess. Aborting.,% s: error processing the final regular expression. Process aborted.,0.0
576,"Klient IRC, stworzony na bazie aplikacji XChat",Chat with other people using Internet Relay Chat,IRC client based on XChat application,0.0
577,Należy umieścić czwórkę trefl obok trójki trefl.,Place the four of clubs next to the three of clubs.,Place the four of clubs next to the three of clubs.,1.0
578,Klient BBS oparty o linuksową bibliotekę Qt,BBS client based on Qt library in linux,BBS client based on Qt Linux library,0.562
579,QjackCtl - JACK Audio Connection Kit Qt GUI Interface,QjackCtl is a JACK Audio Connection Kit Qt GUI Interface,QjackCtl-JACK Audio Connection Kit Qt GUI Interface,0.517
580,"Nie można odtworzyć pętli, %s nie obsługuje skoków",can't play loops; %s isn't seekable,"Loop cannot be played, %s does not support jumps",0.0
581,"Umieszczaj punkty tak, aby łączące je linie nie przecinały się",Position the points so that no line crosses another,Place the points so that the lines connecting them do not intersect,0.214
582,"Kompresja, dekompresja, zmiana częstotliwości próbkowania oraz formatów plików dźwiękowych",X Convert File Audio. Programme pour convertir les fichiers audio.,"Compress, decompress, change sample rates and audio file formats",0.0
583,"Nie można uruchomić przeglądarki internetowej, aby otworzyć %s.",Unable to start web browser to open %s.,Cannot start the web browser to open % s.,0.541
584,Graj w stare gry na emulatorze MAME,Play vintage arcade games using the MAME emulator,Play old games on MAME emulator,0.0
585,Maszyna wirtualna z MMU dla FreeMiNT i Linux-m68k,Virtual Machine with MMU for FreeMiNT and Linux-m68k,MMU virtual machine for FreeMiNT and Linux-m68k,0.427
586,Tworzenie filmów ze zdjęć i klipów wideo,Movie creator from photos and video clips,Create videos from photos and video clips,0.615
587,"Program do porządkowania przepisów, tworzenia listy zakupów, obliczania informacji odżywczych oraz wielu tym podobnych rzeczy.","Organize recipes, create shopping lists, calculate nutritional information, and more.","A program for ordering recipes, creating a shopping list, calculating nutritional information and many similar things.",0.0
588,Należy przenieść kartę z zapasu na puste miejsce tableau,Move a card from the reserve onto the empty tableau slot,Move the tab from the stock to an empty tableau space,0.0
589,Klient Fax z monitorem połączeń dla urządzeń AVM FRITZ!Box oraz kompatybilnych,Fax-Software and Call-Monitor for AVM FRITZ!Box or compatible,Fax client with connection monitor for AVM Fritz devices!Box and compatible,0.0
590,Umożliwia tworzenie i edycję zaawansowanych dokumentów tekstowych z elementami grafiki,"Create and edit text and graphics in letters, reports, documents and Web pages by using Writer.",Allows you to create and edit advanced text documents with graphic elements,0.0
591,"-f dat (16 bit little endian, 48000, stereo)","-f dat (16 bit little endian, 48000, stereo)","-F dat (16 bit little endian, 48000, stereo)",1.0
592,"Powszechnie używane programy z ograniczonymi dla Ubuntu prawami własnościowymi (mp3, avi, mpeg, TrueType, Java, Flash, kodeki)","Commonly used applications with restricted copyright (mp3, avi, mpeg, TrueType, Java, Flash, Codecs)","Commonly used programs with Ubuntu proprietary rights (mp3, avi, mpeg, TrueType, Java, Flash, codecs)",0.495
593,Program GENPO zamieni Twój komputer w prawdziwe organy!,GENPO is the GENeral Purpose Organ.,Genpo will turn your computer into a real organ!,0.0
594,Projektant graficzny dla starterów RNA oraz reakcji PCR,Graphical design of primers for PCR and sequencing,Graphic designer for RNA starters and PCR reactions,0.0
595,Kanał %2d: Zdarzenie kontrolne : %5d,Channel %2d: Control event : %5d,Channel %2d: check event: %5d,0.0
596,Konfigurator dodawania elementów do menu kontekstowego Nautilus,Configure items to be added to the Nautilus context menus,Configurator for adding items to the Nautilus context menu,0.298
597,"Schematy, przechwytywanie i symulacja układów elektronicznych","Schematic, capture and simulation of electronic circuits","Schematics, capture and simulation of electronic circuits",0.809
598,Błąd alokacji pamięci: Nie można usunąć %s:%s.,Memory Allocation Error: Unable to remove %s:%s.,Memory allocation error: could not delete % s: % S.,0.0
599,Wtyczka dla programu Totem dla telewizji Arte,A totem plugin to watch streams from arte.tv,Totem plugin for Arte TV,0.0
600,"Wtyczki GStreamer dla plików mms, wavpack, quicktime, musepack","GStreamer plugins for mms, wavpack, quicktime, musepack","GStreamer plugins for mms, wavpack, quicktime, musepack files",0.867
601,"Zgrywanie zdjęć i filmów z aparatów, kart pamięci oraz innych urządzeń przenośnych","Download photos and videos from cameras, memory cards and Portable Storage Devices","Taking photos and videos from cameras, memory cards and other mobile devices",0.632
602,Połącz kwadraty siatki zgodnie ze znajdującymi sie na nich strzałkami,Link the squares of a grid according to the arrows on them,Connect the grid squares according to the arrows on them,0.462
603,Interaktywne narzędzie do kopiowania danych z lub na urządzenia USB,Interactive tool to copy files to or from USB storage media,Interactive tool to copy data from or to USB devices,0.279
604,Własne filmy na DVD z menu,Author videos to DVD with menus,Custom DVD movies from menu,0.0
605,"Problem dotyczy programu %s, który został zmieniony od czasu awarii.",The problem happened with the program %s which changed since the crash occurred.,"The problem concerns % s, which has been modified since the crash.",0.0
606,Wciągająca gra platformowa z elementami układanki,Platform game with some puzzle elements,An addictive platform game with puzzle elements,0.0
607,Program do pomocy przy rozwiązywaniu problemów z algebrą,Computer algebra system for field theory problems,Program to help solve problems with algebra,0.0
608,"Interfejs graficzny dla gier Go, Amazons i Reversi","A multi-purpose board game GUI for Go, Amazons and Reversi","Graphical interface for Go, Amazons and Reversi games",0.393
609,Szafa grająca dla dużych kolekcji plików mp3/ogg/flac/mpc,Jukebox for large collections of mp3/ogg/flac/mpc,Jukebox for large collections of mp3/ogg/flac/mpc files,0.846
610,"Nie można połączyć się z bazą danych awarii, proszę sprawdzić połączenie internetowe.","Cannot connect to crash database, please check your Internet connection.","Unable to connect to the crash database, please check your internet connection.",0.579
611,Pozwala na zapis sesji (zrzutów ekranu) w postaci filmów wideo,Record a video of your desktop session,Allows you to save Sessions (screenshots) as videos,0.0
612,Powietrzna strzelanka 2D w Zero G,2D overhead shooter in Zero G,Air shooter 2D in Zero G,0.0
613,Lekki i szybki klient pocztowy oparty na GTK+,Lightweight and Fast GTK+ based Mail Client,Lightweight and fast mail client based on GTK+,0.0
614,"--set=acl ustawienie ACL pliku(ów), zastępując aktualne --set-file=plik odczytanie z pliku pozycji ACL do ustawienia --mask przeliczenie maski efektywnych uprawnień","--set=acl set the ACL of file(s), replacing the current ACL --set-file=file read ACL entries to set from file --mask do recalculate the effective rights mask",--set=acl set the ACL file(s) by replacing the current --set-file=file read from file ACL position to set --mask convert mask to effective permissions,0.194
615,Program księgowy dla małych i średnich przedsiębiorstw,Bookkeeping program for small to medium sized companies,Accounting programme for small and medium-sized enterprises,0.0
616,Pozwala na zdalne sterowanie komputerem za pomocą telefonu komórkowego,Remote control your desktop from your Bluetooth enabled mobile phone,Allows you to remotely control your computer using your mobile phone,0.0
617,Ułóż okna na twoim pulpicie X,Tile the Windows Upon your X Desktop,Position windows on your desktop X,0.0
618,Program do korekcji rozbieżności wokalu i linii melodycznej,Correct the pitch of a voice singing out of tune,A Program for correcting vocal and melodic line discrepancies,0.0
619,"Gdy raport zostanie wysłany, proszę wypełnić formularz w automatycznie otwartej przeglądarce internetowej.","After the problem report has been sent, please fill out the form in the automatically opened web browser.","When the report is sent, please fill out the form in an automatically opened web browser.",0.486
620,"Platformówka z pingwinem w roli głównej, zainspirowana grą Mario",A Super Mario inspired penguin platform game,"Platformer with a penguin in the lead role, inspired by the game Mario",0.0
621,"-f cd (16 bit little endian, 44100, stereo)","-f cd (16 bit little endian, 44100, stereo)","- F cd (16 bit little endian, 44100, stereo)",1.0
622,"Wyszukiwarka filmów, napisów, osób, torrentów wraz z informacjami na wielu stronach źródłowych","Search for movies, persons, torrents and subtitles on many websites, and get info about them","Search for videos, subtitles, people, torrents along with information on multiple source pages",0.0
623,Błąd: dodanie katalogu %s do ścieżki wyszukiwania nie powiodło się.,Error: Could not add directory %s to search path.,Error: adding directory %s to search path failed.,0.467
624,Maszyna wirtualna dla 32-bitowych programów na Atari,Virtual Machine for Atari 32-bit applications,Virtual machine for 32-bit programs on Atari,0.0
625,"Taka sytuacja ma miejsce, gdy uruchamiana jest starsza wersja gry AisleRiot, która nie zapisuje ostatnio wybranego rodzaju gry. W takim przypadku uruchamiana jest domyślna gra Klondike.","This usually occurs when you run an older version of Aisleriot which does not have the game you last played. The default game, Klondike, is being started instead.","This happens when you are running an older version of aisleriot that does not save the recently selected game type. In this case, the default Klondike game is started.",0.191
626,"Wyszukuje dokumenty, udostępniając szczegółowe parametry filtrowania wyników",Find documents by specifying search terms,Searches documents by providing detailed result filtering parameters,0.0
627,Binarny sterownik nVidia X.Org (aktualna wersja),NVidia binary X.Org driver ('current' driver),NVIDIA binary driver X.Org (current version),0.0
628,"System nie dysponuje wystarczającą ilością pamięci, aby przetworzyć raport błędu.",Your system does not have enough memory to process this crash report.,The system does not have enough memory to process the error report.,0.632
629,Należy przenieść ~a na czerwonego jokera.,Move ~a onto the red joker.,Move ~ a onto the red Joker.,1.0
630,Należy przenieść ~a na króla trefl.,Move ~a onto the king of clubs.,Move ~ a to the king of clubs.,0.489
631,Menedżer plików dla odtwarzaczy MP3 SONY,File manager for Sony MP3 players,File manager for SONY MP3 players,1.0
632,Narzędzie do porównywania oraz łączenia plików i katalogów,A File And Directory Comparison And Merge Tool,A tool for comparing and merging files and directories,0.0
633,Brak możliwości ruchu. Należy cofnąć ruch lub rozpocząć od nowa.,No moves are possible. Undo or start again.,No movement. Undo the movement or start over.,0.0
634,"Paczka zawierająca narzędzia użytkowe GenBank dla: NCBI C, SDK: Cn3D, Network Entrez, Sequin, ddv i udv",View multiple sequence alignment for GenBank,"Package containing utility tools GenBank for: NCBI C, SDK: Cn3D, Network Entrez, Sequin, ddv and udv",0.0
635,"Określa, czy karty mają być przeciągane, czy też należy najpierw kliknąć na źródło a potem na cel.",Select whether to drag the cards or to click on the source then the destination.,Specifies whether to drag or click on the source and then click on the target.,0.26
636,"W pełni konfigurowalny z GUI, dwupanelowy menedżer plików X","Fully GUI-configurable, two-pane X file manager","Fully customizable with GUI, two-pane X File Manager",0.385
637,Wybór karty z zapasu dla pierwszego miejsca podkładu,Select a card from the reserve for first foundation pile,Selecting a tab from the backup for the first placemat,0.0
638,"-f cdr (16 bit big endian, 44100, stereo)","-f cdr (16 bit big endian, 44100, stereo)","-f cdr (16 bit big endian, 44100, stereo)",1.0
639,Aplikacja sekwencera Audio z obsługą MIDI,Qtractor is an Audio/MIDI multi-track sequencer application,Audio sequencer application with MIDI support,0.0
640,Dzielenie plików w sieci Direct Connect,Share files over the Direct Connect network,Sharing files on a Direct Connect network,0.0
641,Skrypt symptomu %s nie określił pakietu,Symptom script %s did not determine an affected package,The %s symptom script did not specify a package,0.0
642,Podany pid to numer zawieszonej aplikacji.,The provided pid is a hanging application.,The specified PID is the number of the suspended application.,0.0
643,Należy umieścić waleta karo obok dziesiątki karo.,Place the jack of diamonds next to the ten of diamonds.,Place the jack of diamonds next to the ten of diamonds.,1.0
644,"Dwuwymiarowa gra, zainspirowana Bubble Bobble, Snow Bros i Tumble Pop","2D game inspired in Bubble Bobble, Snow Bros and Tumble Pop","Two-dimensional game, inspired by Bubble Bobble, Snow Bros and Tumble Pop",0.632
645,Zoptymalizowane przyśpieszanie sprzętowe OpenGL dla nowszych kart graficznych ATI,Optimized hardware acceleration of OpenGL with newer ATI graphic cards,Optimized OpenGL hardware acceleration for newer ATI graphics cards,0.0
646,Wyświetla makromolekuły i przygotowuje ich obrazy do publikacji,View macro-molecules and prepare publication-quality images of them,Displays macromolecules and prepares images for publication,0.0
647,Wysyła polecenia z kalwiatury do kilku okien jednocześnie,Send keys to multiple windows simultaneously,Sends commands from calviature to multiple windows at the same time,0.0
648,Klient sieci IRC dla GNUstep i Mac OS X,An IRC Client for GNUstep and Mac OS X,IRC client for GNUstep and Mac OS X,0.863
649,"Zawiera Gmail, Google Docs, Google+, YouTube oraz Picasa","Includes Gmail, Google Docs, Google+, YouTube and Picasa","Includes Gmail, Google Docs, Google+, YouTube and Picasa",1.0
650,"Lekkie, przyjemne dla oka widżety pulpitu",A light and eye-candy dock and desklets for your desktop.,"Lightweight, eye-pleasing desktop widgets",0.0
651,"Wyświetlanie, modyfikacja, drukowanie i eksport drzew filogenetycznych w formacie SVG","Displays, modifies, prints and exports in SVG format phylogenetic trees","View, modify, print, and export phylogenetic trees in SVG format",0.0
652,"Znajdź to, czego szukasz na komputerze wg nazwy lub treści, używając programu Tracker",Find what you're looking for on this computer by name or content using Tracker,Find what you're looking for on your computer by name or content using Tracker,0.783
653,Narzędzie projektowania stron internetowych w języku Python,Enterprise web development framework using Python,Python web design tool,0.0
654,"Modelowanie 3D, animacja, rendering oraz postprodukcja","3D modeling, animation, rendering and post-production","3D modeling, animation, rendering and post-production",1.0
655,Graficzny interfejs użytkownika dla PDF Toolkit (pdftk),A graphical user interface for the PDF Toolkit (pdftk),Graphical user interface for the PDF Toolkit (pdftk),0.863
656,"Tnie, dzieli, łączy, obraca strony i zmienia układ w dokumentach PDF","PDF Merging, Rearranging, Splitting, Rotating and Cropping","Cuts, divides, merges, rotates pages, and rearranges PDF documents",0.0
657,Analiza i graficzna prezentacja danych naukowych,Analyze and graphically present experimental data,Analysis and graphical presentation of scientific data,0.0
658,"Gdy zgubisz się w lesie i poczujesz samotność, przytul drzewo","If you're ever lost and alone in the woods, hug a tree","When you get lost in the forest and feel alone, hug the tree",0.0
659,Gosmore - edycja i przeszukiwanie map oraz tras OpenStreetMap,"View, search and route with OpenStreetMap",Gosmore-edit and search OpenStreetMap maps and routes,0.0
660,"Odkrywaj pary kamieni, unikając przeszkód i zastawionych pułapek",Uncover pairs of stones while navigating obstacles using a marble,Discover pairs of stones while avoiding obstacles and traps,0.278
661,Śledzi i synchronizuje pliki w Git Annex,Track and sync the files in your Git Annex,Tracks and synchronizes files in Git Annex,0.0
662,Mały i szybki klient sieci BitTorrent,A small and fast BitTorrent client,Small and fast BitTorrent client,0.76
663,Aplikacja uruchomieniowa do Freespace 2 Source Code Project,launcher for the Freespace 2 Source Code Project,Launch Application for Freespace 2 Source Code Project,0.541
664,Symulator lotu FlightGear w trybie graficznym,Graphical launcher for the FlightGear Filght Simulator,FlightGear flight simulator in graphical mode,0.0
665,Tłumaczy słowa pomiędzy językami angielskim i japońskim,Enter a Japanese or English word to easily get translations,Translates words between English and Japanese,0.0
666,Należy umieścić ósemkę trefl obok siódemki trefl.,Place the eight of clubs next to the seven of clubs.,Place the eight of clubs next to the seven of clubs.,1.0
667,Pobieraj pliki ze swojego aparatu cyfrowego.,Download files from your digital camera.,Download files from your digital camera.,1.0
668,Narzędzie graficzne do łączenia i porównywania plików tekstowych,Graphical tool for merging and comparing text files,Graphical tool for combining and comparing text files,0.5
669,Obróbka obrazów astronomicznych oraz kontrola CCDs,Process astronomical images and control CCDs,Astronomical image processing and CCDs control,0.0
670,Zmiana tapety i zachowań menedżera pulpitu,Change desktop wallpapers and behavior of desktop manager,Change wallpaper and Desktop Manager behavior,0.0
671,Otwiera nowe okno trybu prywatnego przeglądarki,Open a new private browsing window,Opens a new private browser window,0.0
672,Pozwala na zmianę i projektowanie modeli cząsteczek oraz tworzenie ich szkiców o wysokiej jakości,"Model and manipulate molecules, and create high-quality renderings of them",Allows you to change and design models of molecules and create their sketches with high quality,0.0
673,Strategiczna walka w przestrzeni 2D dla wielu graczy przez internet w czasie rzeczywistym,Real Time Strategy 2D space combat multiplayer net game.,Strategic battle in 2D multi-player Space over the internet in real time,0.0
674,Interfejs graficzny dla środowiska R do obliczeń statystycznych,Graphical interface to the R environment for statistical computing,Graphical interface for the R environment for statistical computing,0.661
675,Lekki klient Twitter na bazie Gtk2 i WebKit,Lightweight Twitter client based on Gtk2 and WebKit,Lightweight Twitter client based on GTK2 and WebKit,1.0
676,Narzędzie do pomocy w tłumaczeniu tekstów,A translation tool to help a human translator translate files into other languages,A tool to help you translate texts,0.0
677,Modyfikacja matryc kalibrujących dla urządzeń ColorHug,Modify the calibration matrices on the ColorHug device,Modification of calibration dies for ColorHug devices,0.0
678,Klient GTK+-2 dla OpenVAS Security Scanner,GTK+-2 Client for OpenVAS Security Scanner,GTK+-2 client for OpenVAS Security Scanner,1.0
679,Należy przenieść ~a na trójkę karo.,Move ~a onto the three of diamonds.,Move ~ a onto the three of diamonds.,1.0
680,"Przepraszamy, program %s został niespodziewanie zakończony","Sorry, the program ""%s"" closed unexpectedly","Sorry, program %s has ended unexpectedly",0.0
