,Sentences_from,Sentences_to,Translated_sentences,BLEU
491,Transmisja strumieni multimedialnych przez system Icecast,Broadcast multimedia streams over an Icecast system,transmission of multimedia streams through the icecast system,0.0
492,Należy umieścić szóstkę kier obok piątki kier.,Place the six of hearts next to the five of hearts.,place the six of hearts next to the five of hearts.,1.0
493,Pokazuje i zapisuje w dzienniku dane transmisji dla programów Altus Metrum,View and log downlink data from Altus Metrum products,shows and logs transmission data for altus metrum programs,0.0
494,Narzędzie dla sędziów do analizy nagrań imprez sportowych,Sports video analysis tool for coaches,tool for referees to analyze recordings of sports events,0.0
495,Tworzy płytę instalacyjną LiveCD lub jej obraz ISO według własnych preferencji językowych i zawartości pakietów,Customize your Ubuntu Desktop CDs easily,creates a livecd installation disc or its iso image according to its own language preferences and package contents,0.0
496,Należy umieścić szóstkę pik obok piątki pik.,Place the six of spades next to the five of spades.,place the six of spades next to the five of spades.,1.0
497,"Element wykonalny uruchamiany poprzez narzędzie memcheck programu Valgrind, mające za zadanie detekcję wycieków pamięci",the executable that is run under valgrind's memcheck tool for memory leak detection,an executable that is run through the valgrind memcheck utility to detect memory leaks,0.206
498,Narzędzie filtrujące sygnał i obraz (program demo bazujący na guidata oraz guiqwt),Signal and Image Filtering Tool (demo software based on guidata and guiqwt),signal and image filtering tool (demo based on guidata and guiqwt),0.735
499,Program do obróbki i przetwarzana zeskanowanych dokumentów tekstowych,Interactive post-processing tool for scanned pages,program for processing and processing of scanned text documents,0.0
500,Generator zadań z matematyki dla szkół francuskich,Generator for math worksheets for french college,math homework generator for french schools,0.0
501,Automatycznie zmieniaj nazwy plików i sortuj je w wybranym porządku,Automatically rename files have them sort in given order,automatically rename files and sort them in the order you want,0.0
502,Desktopowa aplikacja organizera dla Palm Pilot,Desktop organizer application for the Palm Pilot,desktop organizer application for palm pilot,0.489
503,Program do udostępniania widoku pulpitu zdalnym komputerom,Choose how other users can remotely view your desktop,a program for sharing a desktop view with remote computers,0.0
504,"Określa nazwę pakietu w trybie zgłaszania błędu. Opcjonalne, jeśli użyto opcję --pid (wymuszone, jeśli podano nazwę pakietu jako parametr).",Specify package name in --file-bug mode. This is optional if a --pid is specified. (Implied if package name is given as only argument.),specifies the package name in error reporting mode. optional if --pid is used (forced if package name is specified as parameter).,0.199
505,błąd odczytu (wywołanie z linii %i),read error (called from line %i),reading error (call from line% i),0.0
506,Umieszcza ikony aplikacji w panelu pulpitu,Docks any application into system tray,puts application icons on the desktop panel,0.0
507,Pustą kartę przenosi do pustego tymczasowego miejsca,Move a card to an empty temporary slot,the empty card is moved to an empty temporary space,0.285
508,Proste środowisko GTK do testowania i wyświetlania danych wiimote,Simple GTK gui to the wiimote to test and display the wiimote data.,simple gtk environment for testing and displaying wiimote data,0.0
509,Wykonuje zdjęcia przy pomocy kamery internetowej (webcam),Take any picture with your web cam,takes pictures using a webcam,0.0
510,"-l,--list wypisuje bieżące połączenia każdego z portów","-l,--list list current connections of each port","-l, - list list the current connections of each port",0.484
511,Zakres rozmiaru okresu od %lu do %lu,Period size range from %lu to %lu,period size range from% lu to% lu,1.0
512,Należy umieścić króla karo obok damy karo.,Place the king of diamonds next to the queen of diamonds.,place the king of diamonds next to the queen of diamonds.,1.0
513,Odblokowanie dostępu do haseł oraz innych sekretów,Unlock access to passwords and other secrets,unlocking access to passwords and other secrets,0.809
514,"-d,--dest addr : zapis pod podany adres (klient:port)","-d,--dest addr : write to given addr (client:port)","-d, - dest addr: write to the given address (client: port)",0.0
515,Należy umieścić dwójkę kier obok asa kier.,Place the two of hearts next to the ace of hearts.,place the two of hearts next to the ace of hearts.,1.0
516,Należy przenieść ~a na waleta trefl.,Move ~a onto the jack of clubs.,move ~ a to the jack of clubs.,0.489
517,Należy przenieść ~a na piątkę karo.,Move ~a onto the five of diamonds.,move ~ a to five of diamonds.,0.0
518,Należy umieścić ósemkę pik obok siódemki pik.,Place the eight of spades next to the seven of spades.,place the eight of spades next to the seven of spades.,1.0
519,Aplikacja błyskawicznego otwierania programów i dokumentów,Convenient command and access tool for applications and documents,the app for opening programs and documents in no time,0.0
520,Tłumaczy słowa lub zdania przy użyciu internetowego serwisu translacyjnego,Translate words or sentences using an online translation service,translate words or sentences using an online translation service,1.0
521,Programowa analiza i wizualizacja danych symulacji badań atomów,Scientific visualization and analysis software for atomistic simulation data.,programmatic analysis and visualization of atomic research simulation data,0.0
522,Sparc Audio nie obsługuje formatu %s,Sparc Audio doesn't support %s format...,sparc audio does not support the% s format,0.0
523,Należy przenieść ~a na puste prawe miejsce.,Move ~a onto an empty right slot.,move ~ a to the empty space on the right.,0.0
524,"bufor za mały, nie można go użyć","buffer to small, could not use","buffer too small, cannot be used",0.0
525,Narzędzie graficzne do przetwarzania i klasyfikacji retrotranspozonów LTR,A graphical tool for postprocessing and classification of LTR retrotransposons.,graphical tool for the processing and classification of ltr retrotransposons,0.525
526,Interfejs graficzny do wyświetlania strumieni wideo oraz radiowych Shoutcast lub Icecast,Lists audio and video streams from shoutcast and icecast,graphical interface for displaying shoutcast or icecast video and radio streams,0.0
527,Aplikacja do pobierania i zarządzania aplikacjami,Application to get and manage software,application for downloading and managing applications,0.0
528,Zakres rozmiaru bufora od %lu do %lu,Buffer size range from %lu to %lu,buffer size range from% lu to% lu,1.0
529,Należy przenieść ~a na waleta karo.,Move ~a onto the jack of diamonds.,move ~ a to the jack of diamonds.,0.489
530,Konfigurator demona serwera TCOS oraz użytkowników,Configure TCOS server daemons and users,configurator of tcos server daemon and users,0.0
531,%s nie jest strumieniem mono (%d kanaly/ów),%s is not a mono stream (%d channels),% s is not mono stream (% d channels),0.5
532,Usuń informacje o używanych plikach i aplikacjach,Delete records of which files and applications were used:,delete information about the files and applications used,0.0
533,Zintegrowane środowisko programistyczne dla Pythona (IDE dla python-3.3),Integrated Development Environment for Python (using Python-3.3),integrated development environment for python (ide for python-3.3),0.558
534,Zjadaj pyszne warzywa w ogrodzie (gra przeznaczona dla małych dzieci),Eat the yummy veggies in the garden (game for small kids),eat delicious vegetables in the garden (game designed for small children),0.29
535,Program do edycji zdjęć i tworzenia grafik rastrowych,painting program to create pixel art and manipulate digital photos,a program for editing photos and creating raster graphics,0.0
536,Należy umieścić siódemkę trefl obok szóstki trefl.,Place the seven of clubs next to the six of clubs.,place the seven of clubs next to the six of clubs.,1.0
537,Kreator atlasów offline dla aplikacji komórkowych i GPS,create offline-atlases for GPS/cell phone applications,offline atlases creator for mobile and gps applications,0.0
538,Rozwijaj oprogramowanie w zintegrowanym środowisku programistycznym,Develop software in an integrated development environment,develop your software in an integrated development environment,0.729
539,Nieustawiona zmienna logiczna %s użyta w wyrażeniu if.,Unset boolean variable %s used in if-expression,unset boolean% s used in an if statement.,0.0
540,Program do odtwarzania fragmentów plików dźwiękowych ze zmienną prędkością,A tool to play back a piece of music at a different speed or pitch,program for playing fragments of audio files with variable speed,0.0
541,Należy przenieść ~a na szóstkę karo.,Move ~a onto the six of diamonds.,move ~ a to six of diamonds.,0.0
542,Zgłoszenia błędów zawierają informacje o działaniu programu podczas awarii. Użytkownik może w dowolnej chwili wysłać lub anulować raport.,Error reports include information about what a program was doing when it failed. You always have the choice to send or cancel an error report.,the bug reports contain information about the program&#39;s operation during a crash. the user can send or cancel the report at any time.,0.0
543,Applikacja ułatwiająca zarówno granie jak i zarządzanie modułami gry Dink,"Run, edit, install, remove and package D-Mods (Dink Modules)",an application that facilitates both playing and managing dink game modules,0.0
544,Narzędzie programistyczne RAD dla języka Python i WxWindows,RAD Tool for Python and WxWindows,rad development tool for python and wxwindows,0.673
545,Wewnętrzny błąd spowodował utworzenie nieprawidłowego uprawnienia 0x%llx,Internal error generated invalid perm 0x%llx,an internal error created an invalid 0x% llx permission,0.0
546,Udostępnij klawiaturę i mysz przez sieć,Share your keyboard and mouse over a network,share the keyboard and mouse over the network,0.383
547,"Modeluje struktury molekuł, tworząc ich wysokiej jakości obrazy",Model molecular structures and produce high-quality images of them,"models the structures of molecules, creating their high-quality images",0.0
548,Dwuwymiarowa gra platformowa o komunistach i kapitalistach,2D platform game about communist and capitalist balls,a 2d platform game about communists and capitalists,0.366
549,Określa katalog podręczny pakietów pobieranych do piaskownicy,Cache directory for packages downloaded in the sandbox,specifies the cache directory for packages downloaded to the sandbox,0.463
550,Należy umieścić dwójkę pik obok asa pik.,Place the two of spades next to the ace of spades.,place the deuce of spades next to the ace of spades.,0.742
551,podzbiór może być użyty tylko z regułami łączy.,subset can only be used with link rules.,a subset can only be used with link rules.,0.882
552,Programowy renderer dźwięku (sekwencer MIDI oraz odtwarzacz MOD),"Software sound renderer (MIDI sequencer, MOD player)",software sound renderer (midi sequencer and mod player),0.613
553,nie można odtworzyć plików WAVE z próbkowaniem o rozmiarze %d bitów,can't play WAVE-files with sample %d bits wide,wave files with sampling size of% d bits cannot be played,0.0
554,Wyszukiwarka GNOME do odnajdywania wyrazów w zbiorach plików,GNOME tool to find strings in a set of files,gnome search engine for finding words in sets of files,0.0
555,Należy przenieść ~a na asa kier.,Move ~a onto the ace of hearts.,move ~ a to ace of hearts.,0.0
556,Kontroler wyrzutni rakiet USB Marks and Spencer,Control Marks and Spencer USB Missile Launcher,marks and spencer usb rocket launcher controller,0.435
557,Wyświetla aktualny czas innych stref czasowych,See the time in other timezones,displays the current time of other time zones,0.0
558,"Multiplatformowy komunikator internetowy, obsługujący: Gadu-Gadu, Google Talk, Facebook, MSN, Yahoo i wiele innych","Chat on Google Talk, Facebook, MSN and many other chat services","multiplatform instant messenger, supporting: gadu-gadu, google talk, facebook, msn, yahoo and many more",0.233
559,"Graficzny odtwarzacz muzyki, napisany w języku C",Gimmix is a graphical music player daemon (MPD) client written in C.,"graphical music player, written in c language",0.0
560,Zaawansowany program logujący dla operatorów krótkofalówek,Advanced logging program for hamradio operators,advanced logging program for walkie-talkie operators,0.537
561,Program do rysowania i obróbki zdjęć,Application for Drawing and Handling of Images,program for drawing and processing photos,0.0
562,Narzędzie do strukturyzowania i organizacji informacji za pomocą map myślowych,A free tool to structure and organise your information with mind mapping,a tool for structuring and organizing information using mind maps,0.0
563,Interfejs graficzny do łatwej konfiguracji programu Synergy,A graphical interface for easily configuring Synergy,graphical interface for easy configuration of synergy,0.0
564,Dodaje informacje współrzędnych GPS do plików jpeg,Add coordinates to jpeg images using gpx files,adds gps coordinate information to jpeg files,0.0
565,Odbijanie piłki w stylu gry breakout z doskonałą grafiką,A ball-and-paddle game with nice graphics.,bounce the ball in a breakout style with excellent graphics,0.0
566,Czat głosowy na serwerach Ventrilo 3.x,Voice chat on Ventrilo 3.x servers,voice chat on ventrilo 3.x servers,1.0
567,"%s: błąd przy usuwaniu domyślnego acl dla ""%s"": %s","%s: error removing default acl on ""%s"": %s",% s: error removing default acl for &quot;% s&quot;:% s,0.478
568,Sekwencer audio z obsługą MIDI i wielościeżkowym edytorem muzyki,MIDI and Audio Sequencer and Notation Editor,audio sequencer with midi support and multi-track music editor,0.0
569,Pozwala odbierać i wysyłać wiadomości tekstowe z telefonu komórkowego,Receive and send text messages from your mobile phone,it allows you to receive and send text messages from your mobile phone,0.641
570,"Zarządza oprogramowaniem, zainstalowanym z kodów źródłowych",Manages software installed from source code,manages software installed from source codes,0.76
571,Należy przenieść ~a na puste miejsce.,Move ~a onto an empty slot.,move ~ a to a blank space.,0.0
572,"Wysyła i pobiera pliki przez protokoły FTP, FTPS oraz SFTP","Download and upload files via FTP, FTPS and SFTP","sends and downloads files via ftp, ftps and sftp protocols",0.546
573,Zestaw gier typu puzzle dla jednego gracza,Deduce the positions of the balls by firing lasers,a set of puzzle games for one player,0.0
574,Gra wideo z myszą w labiryncie,video game with mice in a maze,video game with a mouse in a maze,0.0
575,%s: Błąd podczas przetwarzania końcowego wyrażenia regularnego. Proces przerwano.,%s: Errors found during regex postprocess. Aborting.,% s: error post-processing regular expression. the process was discontinued.,0.0
576,"Klient IRC, stworzony na bazie aplikacji XChat",Chat with other people using Internet Relay Chat,"irc client, created on the basis of xchat application",0.0
577,Należy umieścić czwórkę trefl obok trójki trefl.,Place the four of clubs next to the three of clubs.,place the four clubs next to the three clubs.,0.483
578,Klient BBS oparty o linuksową bibliotekę Qt,BBS client based on Qt library in linux,bbs client based on linux qt library,0.427
579,QjackCtl - JACK Audio Connection Kit Qt GUI Interface,QjackCtl is a JACK Audio Connection Kit Qt GUI Interface,qjackctl - jack audio connection kit qt gui interface,0.661
580,"Nie można odtworzyć pętli, %s nie obsługuje skoków",can't play loops; %s isn't seekable,"could not recreate loop,% s does not support jumps",0.0
581,"Umieszczaj punkty tak, aby łączące je linie nie przecinały się",Position the points so that no line crosses another,place the points so that the lines connecting them do not intersect,0.214
582,"Kompresja, dekompresja, zmiana częstotliwości próbkowania oraz formatów plików dźwiękowych",X Convert File Audio. Programme pour convertir les fichiers audio.,"compression, decompression, changing the sampling rate and audio file formats",0.0
583,"Nie można uruchomić przeglądarki internetowej, aby otworzyć %s.",Unable to start web browser to open %s.,unable to launch the web browser to open% s.,0.525
584,Graj w stare gry na emulatorze MAME,Play vintage arcade games using the MAME emulator,play old games on the mame emulator,0.0
585,Maszyna wirtualna z MMU dla FreeMiNT i Linux-m68k,Virtual Machine with MMU for FreeMiNT and Linux-m68k,mmu virtual machine for freemint and linux-m68k,0.427
586,Tworzenie filmów ze zdjęć i klipów wideo,Movie creator from photos and video clips,create movies from photos and video clips,0.615
587,"Program do porządkowania przepisów, tworzenia listy zakupów, obliczania informacji odżywczych oraz wielu tym podobnych rzeczy.","Organize recipes, create shopping lists, calculate nutritional information, and more.","program for organizing recipes, creating shopping lists, calculating nutritional information, and much more.",0.0
588,Należy przenieść kartę z zapasu na puste miejsce tableau,Move a card from the reserve onto the empty tableau slot,move the card from the supply to an empty space in the tableau,0.0
589,Klient Fax z monitorem połączeń dla urządzeń AVM FRITZ!Box oraz kompatybilnych,Fax-Software and Call-Monitor for AVM FRITZ!Box or compatible,fax client with connection monitor for avm fritz! box and compatible devices,0.0
590,Umożliwia tworzenie i edycję zaawansowanych dokumentów tekstowych z elementami grafiki,"Create and edit text and graphics in letters, reports, documents and Web pages by using Writer.",it allows you to create and edit advanced text documents with graphic elements,0.0
591,"-f dat (16 bit little endian, 48000, stereo)","-f dat (16 bit little endian, 48000, stereo)","-f dat (16 bit little endian, 48000, stereo)",1.0
592,"Powszechnie używane programy z ograniczonymi dla Ubuntu prawami własnościowymi (mp3, avi, mpeg, TrueType, Java, Flash, kodeki)","Commonly used applications with restricted copyright (mp3, avi, mpeg, TrueType, Java, Flash, Codecs)","commonly used programs with limited proprietary rights for ubuntu (mp3, avi, mpeg, truetype, java, flash, codecs)",0.424
593,Program GENPO zamieni Twój komputer w prawdziwe organy!,GENPO is the GENeral Purpose Organ.,the genpo program will turn your computer into a real organ!,0.0
594,Projektant graficzny dla starterów RNA oraz reakcji PCR,Graphical design of primers for PCR and sequencing,graphic designer for rna primers and pcr reactions,0.0
595,Kanał %2d: Zdarzenie kontrolne : %5d,Channel %2d: Control event : %5d,channel% 2d: control event:% 5d,1.0
596,Konfigurator dodawania elementów do menu kontekstowego Nautilus,Configure items to be added to the Nautilus context menus,configurator for adding items to the nautilus context menu,0.298
597,"Schematy, przechwytywanie i symulacja układów elektronicznych","Schematic, capture and simulation of electronic circuits","schematics, capture and simulation of electronic circuits",0.809
598,Błąd alokacji pamięci: Nie można usunąć %s:%s.,Memory Allocation Error: Unable to remove %s:%s.,memory allocation error: unable to delete% s:% s.,0.533
599,Wtyczka dla programu Totem dla telewizji Arte,A totem plugin to watch streams from arte.tv,plug-in for totem for arte tv,0.0
600,"Wtyczki GStreamer dla plików mms, wavpack, quicktime, musepack","GStreamer plugins for mms, wavpack, quicktime, musepack","gstreamer plugins for mms, wavpack, quicktime, musepack files",0.867
601,"Zgrywanie zdjęć i filmów z aparatów, kart pamięci oraz innych urządzeń przenośnych","Download photos and videos from cameras, memory cards and Portable Storage Devices","ripping photos and videos from cameras, memory cards and other portable devices",0.648
602,Połącz kwadraty siatki zgodnie ze znajdującymi sie na nich strzałkami,Link the squares of a grid according to the arrows on them,connect the squares of the grid according to the arrows on them,0.634
603,Interaktywne narzędzie do kopiowania danych z lub na urządzenia USB,Interactive tool to copy files to or from USB storage media,an interactive tool for copying data to or from usb devices,0.279
604,Własne filmy na DVD z menu,Author videos to DVD with menus,custom dvd movies with menu,0.0
605,"Problem dotyczy programu %s, który został zmieniony od czasu awarii.",The problem happened with the program %s which changed since the crash occurred.,the problem is with% s that has changed since the crash.,0.247
606,Wciągająca gra platformowa z elementami układanki,Platform game with some puzzle elements,addictive platform game with puzzle pieces,0.0
607,Program do pomocy przy rozwiązywaniu problemów z algebrą,Computer algebra system for field theory problems,a program to help you solve problems with algebra,0.0
608,"Interfejs graficzny dla gier Go, Amazons i Reversi","A multi-purpose board game GUI for Go, Amazons and Reversi","graphical interface for go, amazons and reversi games",0.393
609,Szafa grająca dla dużych kolekcji plików mp3/ogg/flac/mpc,Jukebox for large collections of mp3/ogg/flac/mpc,a jukebox for large collections of mp3 / ogg / flac / mpc files,0.33
610,"Nie można połączyć się z bazą danych awarii, proszę sprawdzić połączenie internetowe.","Cannot connect to crash database, please check your Internet connection.","cannot connect to the crash database, please check your internet connection.",0.711
611,Pozwala na zapis sesji (zrzutów ekranu) w postaci filmów wideo,Record a video of your desktop session,it allows you to save sessions (screenshots) as videos,0.0
612,Powietrzna strzelanka 2D w Zero G,2D overhead shooter in Zero G,2d aerial shooter in zero g.,0.537
613,Lekki i szybki klient pocztowy oparty na GTK+,Lightweight and Fast GTK+ based Mail Client,light and fast gtk + based email client,0.435
614,"--set=acl ustawienie ACL pliku(ów), zastępując aktualne --set-file=plik odczytanie z pliku pozycji ACL do ustawienia --mask przeliczenie maski efektywnych uprawnień","--set=acl set the ACL of file(s), replacing the current ACL --set-file=file read ACL entries to set from file --mask do recalculate the effective rights mask","--set = acl set acl of file (s), replacing current --set-file = file read acl item from file to set --mask recompute mask of effective permissions",0.0
615,Program księgowy dla małych i średnich przedsiębiorstw,Bookkeeping program for small to medium sized companies,accounting program for small and medium-sized enterprises,0.0
616,Pozwala na zdalne sterowanie komputerem za pomocą telefonu komórkowego,Remote control your desktop from your Bluetooth enabled mobile phone,it allows you to remotely control the computer using a mobile phone,0.0
617,Ułóż okna na twoim pulpicie X,Tile the Windows Upon your X Desktop,arrange the windows on your x desktop,0.0
618,Program do korekcji rozbieżności wokalu i linii melodycznej,Correct the pitch of a voice singing out of tune,program for correcting discrepancies in vocals and melodies,0.0
619,"Gdy raport zostanie wysłany, proszę wypełnić formularz w automatycznie otwartej przeglądarce internetowej.","After the problem report has been sent, please fill out the form in the automatically opened web browser.","once the report has been sent, please complete the form in the automatically opened web browser.",0.603
620,"Platformówka z pingwinem w roli głównej, zainspirowana grą Mario",A Super Mario inspired penguin platform game,"platformer with a penguin in the lead role, inspired by the game mario",0.0
621,"-f cd (16 bit little endian, 44100, stereo)","-f cd (16 bit little endian, 44100, stereo)","-f cd (16 bit little endian, 44100, stereo)",1.0
622,"Wyszukiwarka filmów, napisów, osób, torrentów wraz z informacjami na wielu stronach źródłowych","Search for movies, persons, torrents and subtitles on many websites, and get info about them","search engine for movies, subtitles, people, torrents with information on multiple source sites",0.0
623,Błąd: dodanie katalogu %s do ścieżki wyszukiwania nie powiodło się.,Error: Could not add directory %s to search path.,error: adding directory% s to search path failed.,0.467
624,Maszyna wirtualna dla 32-bitowych programów na Atari,Virtual Machine for Atari 32-bit applications,virtual machine for 32-bit atari programs,0.0
625,"Taka sytuacja ma miejsce, gdy uruchamiana jest starsza wersja gry AisleRiot, która nie zapisuje ostatnio wybranego rodzaju gry. W takim przypadku uruchamiana jest domyślna gra Klondike.","This usually occurs when you run an older version of Aisleriot which does not have the game you last played. The default game, Klondike, is being started instead.","this is the case when you are running an older version of aisleriot that does not save the last selected game type. in this case, the default klondike game is launched.",0.178
626,"Wyszukuje dokumenty, udostępniając szczegółowe parametry filtrowania wyników",Find documents by specifying search terms,"searches for documents, providing detailed parameters for filtering the results",0.0
627,Binarny sterownik nVidia X.Org (aktualna wersja),NVidia binary X.Org driver ('current' driver),nvidia x.org binary driver (current version),0.0
628,"System nie dysponuje wystarczającą ilością pamięci, aby przetworzyć raport błędu.",Your system does not have enough memory to process this crash report.,the system does not have enough memory to process the error report.,0.632
629,Należy przenieść ~a na czerwonego jokera.,Move ~a onto the red joker.,move ~ a to the red joker.,0.0
630,Należy przenieść ~a na króla trefl.,Move ~a onto the king of clubs.,move ~ a onto the king of clubs.,1.0
631,Menedżer plików dla odtwarzaczy MP3 SONY,File manager for Sony MP3 players,file manager for sony mp3 players,1.0
632,Narzędzie do porównywania oraz łączenia plików i katalogów,A File And Directory Comparison And Merge Tool,tool for comparing and combining files and directories,0.0
633,Brak możliwości ruchu. Należy cofnąć ruch lub rozpocząć od nowa.,No moves are possible. Undo or start again.,inability to move. you need to undo your move or start over.,0.0
634,"Paczka zawierająca narzędzia użytkowe GenBank dla: NCBI C, SDK: Cn3D, Network Entrez, Sequin, ddv i udv",View multiple sequence alignment for GenBank,"bundle of genbank utilities for: ncbi c, sdk: cn3d, network entrez, sequin, ddv and udv",0.0
635,"Określa, czy karty mają być przeciągane, czy też należy najpierw kliknąć na źródło a potem na cel.",Select whether to drag the cards or to click on the source then the destination.,specifies whether the cards are to be dragged or if you need to click on the source first and then on the target.,0.19
636,"W pełni konfigurowalny z GUI, dwupanelowy menedżer plików X","Fully GUI-configurable, two-pane X file manager","fully configurable from the gui, dual-panel x file manager",0.0
637,Wybór karty z zapasu dla pierwszego miejsca podkładu,Select a card from the reserve for first foundation pile,choosing a card from the reserve for the first placement place,0.486
638,"-f cdr (16 bit big endian, 44100, stereo)","-f cdr (16 bit big endian, 44100, stereo)","-f cdr (16 bit big endian, 44100, stereo)",1.0
639,Aplikacja sekwencera Audio z obsługą MIDI,Qtractor is an Audio/MIDI multi-track sequencer application,audio sequencer app with midi support,0.0
640,Dzielenie plików w sieci Direct Connect,Share files over the Direct Connect network,direct connect file sharing,0.0
641,Skrypt symptomu %s nie określił pakietu,Symptom script %s did not determine an affected package,the symptom script% s did not specify a package,0.467
642,Podany pid to numer zawieszonej aplikacji.,The provided pid is a hanging application.,the given pid is the number of the suspended application.,0.0
643,Należy umieścić waleta karo obok dziesiątki karo.,Place the jack of diamonds next to the ten of diamonds.,place the jack of diamonds next to the ten of diamonds.,1.0
644,"Dwuwymiarowa gra, zainspirowana Bubble Bobble, Snow Bros i Tumble Pop","2D game inspired in Bubble Bobble, Snow Bros and Tumble Pop","a 2d game inspired by bubble bobble, snow bros and tumble pop",0.641
645,Zoptymalizowane przyśpieszanie sprzętowe OpenGL dla nowszych kart graficznych ATI,Optimized hardware acceleration of OpenGL with newer ATI graphic cards,optimized opengl hardware acceleration for newer ati graphics cards,0.0
646,Wyświetla makromolekuły i przygotowuje ich obrazy do publikacji,View macro-molecules and prepare publication-quality images of them,it displays macromolecules and prepares their images for publication,0.0
647,Wysyła polecenia z kalwiatury do kilku okien jednocześnie,Send keys to multiple windows simultaneously,sends keyboard commands to several windows simultaneously,0.0
648,Klient sieci IRC dla GNUstep i Mac OS X,An IRC Client for GNUstep and Mac OS X,irc web client for gnustep and mac os x,0.751
649,"Zawiera Gmail, Google Docs, Google+, YouTube oraz Picasa","Includes Gmail, Google Docs, Google+, YouTube and Picasa","includes gmail, google docs, google+, youtube, and picasa",1.0
650,"Lekkie, przyjemne dla oka widżety pulpitu",A light and eye-candy dock and desklets for your desktop.,"light, eye-catching desktop widgets",0.0
651,"Wyświetlanie, modyfikacja, drukowanie i eksport drzew filogenetycznych w formacie SVG","Displays, modifies, prints and exports in SVG format phylogenetic trees","display, modification, printing and export of phylogenetic trees in svg format",0.0
652,"Znajdź to, czego szukasz na komputerze wg nazwy lub treści, używając programu Tracker",Find what you're looking for on this computer by name or content using Tracker,find what you are looking for on your computer by name or content using the tracker program,0.399
653,Narzędzie projektowania stron internetowych w języku Python,Enterprise web development framework using Python,python web design tool,0.0
654,"Modelowanie 3D, animacja, rendering oraz postprodukcja","3D modeling, animation, rendering and post-production","3d modeling, animation, rendering and post-production",1.0
655,Graficzny interfejs użytkownika dla PDF Toolkit (pdftk),A graphical user interface for the PDF Toolkit (pdftk),graphical user interface for pdf toolkit (pdftk),0.432
656,"Tnie, dzieli, łączy, obraca strony i zmienia układ w dokumentach PDF","PDF Merging, Rearranging, Splitting, Rotating and Cropping","cuts, splits, merges, rotates pages and rearranges pdf documents",0.0
657,Analiza i graficzna prezentacja danych naukowych,Analyze and graphically present experimental data,analysis and graphical presentation of scientific data,0.0
658,"Gdy zgubisz się w lesie i poczujesz samotność, przytul drzewo","If you're ever lost and alone in the woods, hug a tree","when you get lost in the forest and feel lonely, hug the tree",0.0
659,Gosmore - edycja i przeszukiwanie map oraz tras OpenStreetMap,"View, search and route with OpenStreetMap",gosmore - openstreetmap editing and searching for maps and routes,0.0
660,"Odkrywaj pary kamieni, unikając przeszkód i zastawionych pułapek",Uncover pairs of stones while navigating obstacles using a marble,discover pairs of stones while avoiding obstacles and traps,0.278
661,Śledzi i synchronizuje pliki w Git Annex,Track and sync the files in your Git Annex,tracks and syncs files on the git annex,0.0
662,Mały i szybki klient sieci BitTorrent,A small and fast BitTorrent client,a small and fast bittorrent client,1.0
663,Aplikacja uruchomieniowa do Freespace 2 Source Code Project,launcher for the Freespace 2 Source Code Project,runtime application for the freespace 2 source code project,0.742
664,Symulator lotu FlightGear w trybie graficznym,Graphical launcher for the FlightGear Filght Simulator,flightgear flight simulator in graphical mode,0.0
665,Tłumaczy słowa pomiędzy językami angielskim i japońskim,Enter a Japanese or English word to easily get translations,translates words between english and japanese,0.0
666,Należy umieścić ósemkę trefl obok siódemki trefl.,Place the eight of clubs next to the seven of clubs.,place the eight of clubs next to the seven of clubs.,1.0
667,Pobieraj pliki ze swojego aparatu cyfrowego.,Download files from your digital camera.,download files from your digital camera.,1.0
668,Narzędzie graficzne do łączenia i porównywania plików tekstowych,Graphical tool for merging and comparing text files,graphical tool for linking and comparing text files,0.5
669,Obróbka obrazów astronomicznych oraz kontrola CCDs,Process astronomical images and control CCDs,astronomical image processing and ccds control,0.0
670,Zmiana tapety i zachowań menedżera pulpitu,Change desktop wallpapers and behavior of desktop manager,change the wallpaper and desktop manager behavior,0.0
671,Otwiera nowe okno trybu prywatnego przeglądarki,Open a new private browsing window,opens a new browser private mode window,0.0
672,Pozwala na zmianę i projektowanie modeli cząsteczek oraz tworzenie ich szkiców o wysokiej jakości,"Model and manipulate molecules, and create high-quality renderings of them",it allows you to change and design particle models and create high-quality sketches for them,0.0
673,Strategiczna walka w przestrzeni 2D dla wielu graczy przez internet w czasie rzeczywistym,Real Time Strategy 2D space combat multiplayer net game.,strategic combat in 2d multiplayer over the internet in real time,0.0
674,Interfejs graficzny dla środowiska R do obliczeń statystycznych,Graphical interface to the R environment for statistical computing,graphical interface for the r environment for statistical calculations,0.513
675,Lekki klient Twitter na bazie Gtk2 i WebKit,Lightweight Twitter client based on Gtk2 and WebKit,lightweight twitter client based on gtk2 and webkit,1.0
676,Narzędzie do pomocy w tłumaczeniu tekstów,A translation tool to help a human translator translate files into other languages,a tool to help translate texts,0.0
677,Modyfikacja matryc kalibrujących dla urządzeń ColorHug,Modify the calibration matrices on the ColorHug device,modification of calibration matrices for colorhug devices,0.0
678,Klient GTK+-2 dla OpenVAS Security Scanner,GTK+-2 Client for OpenVAS Security Scanner,klient gtk+-2 dla openvas security scanner,0.0
679,Należy przenieść ~a na trójkę karo.,Move ~a onto the three of diamonds.,move ~ a to three of diamonds.,0.0
